"","","","","","","","","","",""
"1630","CHRISTIANUS Paiere","1362","Maître","  ","Thérouanne","Paris","
          Maître ès arts (Paris) attesté en
          
            1362
          
          .
        ","oui","non","non"
"1631","CHRISTIANUS Sleicken","1449","Gradué","  ","Würzburg","Paris","
          Licencié ès arts (Paris)
          
            1449
          
          .
        ","non","non","non"
"15803","CHRISTIANUS Suyckly","1494","Gradué","Sargans Sankt-Gallen ","Coire","Paris","
          Bachelier en droit canon (Paris) (le 15 août)
          
            1493
          
          .
        ","oui","oui","non"
"15804","CHRISTIANUS Veltre","1426","Maître","  ","Thérouanne","Paris","
          Bachelier en droit canon (Paris) (le 8 mai)
          
            1426
          
          .
        ","non","oui","non"
"1632","CHRISTIANUS Vriese","1415","Gradué","  ","","Paris","
          Bachelier ès arts (Paris)
          
            1415
          
          .
        ","non","non","non"
"1618","CHRISTIANUS Wrede de Monasterio","1349","Gradué","  ","","Paris","
          Licencié ès arts (Paris)
          
            1349
          
          .
        ","non","non","non"
"1620","CHRISTIANUS de Ackoy","1391","Maître","Pays-Bas  ","Utrecht","Cologne","
          Maître ès arts (Paris)
          
            1387
          
          .
        ","non","non","oui"
"1633","CHRISTIANUS de Alen","1344","Maître","  ","","Paris","
          Magister (Paris) attesté en
          
            1344
          
          .
        ","non","non","non"
"1624","CHRISTIANUS de Altaripa","1402","Maître","Tournai  ","","Paris","
          Docteur en théologie (Paris)
          
            1385
          
          .
        ","oui","oui","non"
"1636","CHRISTIANUS de Bourghella","1377","Maître","  ","Tournai","Paris","
          Étudiant en droit canon (Paris)
          
            
              1374
            
            
              1378
            
          
          .
        ","oui","non","non"
"1637","CHRISTIANUS de Bunna","1405","Gradué","  ","","Paris","
          Bachelier ès arts (Paris)
          
            1405
          
          .
        ","non","non","non"
"1621","CHRISTIANUS de Elst","1346","Maître","  ","","Avignon","
          Étudiant en théologie (Paris)
          
            1348
          
          ;
        ","oui","oui","non"
"1622","CHRISTIANUS de Rubeo Monte","1295","Magister ?","  ","","Paris","Magister.","non","non","non"
"1642","CHRISTIANUS de Specke","1356","Gradué","  ","","Paris","
          Licencié ès arts (Paris)
          
            1356
          
          .
        ","non","non","non"
"17306","CHRISTIANUS de Suessia","1313","Étudiant ?","Scandinavie Suède ","","Paris","Étudiant ?","non","non","non"
"16897","CHRISTIANUS de Tornaco","1332","Maître","  ","Cambrai","Paris","
          Maître ès arts (Paris) attesté en février
          
            1335
          
          .
        ","oui","non","non"
"1846","CHRISTIANUS de Ungaria","1381","Gradué","Hongrie  ","","Paris","
          Maître ès arts (Paris)
          
            1381
          
          .
        ","non","non","non"
"1643","CHRISTOPHORUS","1449","Suppôt","  ","","Paris","","non","oui","non"
"1644","CHRISTOPHORUS Amstel","1468","Maître","Pays-Bas  ","Utrecht","Louvain","
          Maître ès arts (Paris)
          
            1456
          
          ?
        ","non","oui","non"
"1645","CHRISTOPHORUS Besch","1464","Gradué","Allemagne Bregenz ","Constance","Paris","
          Bachelier ès arts (Paris)
          
            1464
          
          .
        ","non","non","non"
"17248","CHRISTOPHORUS Buret","1464","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"16729","CHRISTOPHORUS Calvez","1444","Maître","Bretagne  ","Léon","","
          Maître ès arts (Paris)
          
            1444
          
          .
        ","non","non","non"
"1646","CHRISTOPHORUS Dampich","1462","Gradué","  ","","Paris","
          Bachelier ès arts (Paris)
          
            1464
          
          .
        ","non","non","non"
"1647","CHRISTOPHORUS Fielip","1488","Gradué","Dalmatie  ","Korcula","Paris","
          Bachelier ès arts (Paris)
          
            1488
          
          .
        ","non","non","non"
"1648","CHRISTOPHORUS Hemelen","1491","Gradué","  ","","Paris","
          Bachelier ès arts (Paris)
          
            1491
          
          .
        ","non","non","non"
"1649","CHRISTOPHORUS Kogilman","1460","Gradué","Allemagne  ","Cologne","Paris","""/Cujus bursa III sol., III lib. et X sol."".","non","non","non"
"18087","CHRISTOPHORUS Kraft","1516","Maître","Suisse Soleure ","Lausanne","Paris","
          Maître ès arts (Paris)
          
            
              1494
            
            
              1495
            
          
          .
        ","non","oui","non"
"15806","CHRISTOPHORUS Lez Grimontz","1496","Gradué","  ","Chartres","Paris","
          Bachelier en droit canon (Paris) (le 21 juillet)
          
            1496
          
          .
        ","non","non","non"
"1650","CHRISTOPHORUS Ottfriedrich","1490","Maître","Alsace Strasbourg ","Strasbourg","Tübingen","
          Maître ès arts (Tübingen)
          
            1493
          
          .
        ","non","non","non"
"1651","CHRISTOPHORUS Phol","1491","Gradué","Allemagne Bautzen ","Minden","Bologne","
          Maître ès arts (Leipzig)
          
            1483
          
          .
        ","oui","oui","non"
"16731","CHRISTOPHORUS Rioci","1454","Maître","Bretagne  ","Léon","","
          Maître ès arts (Paris)
          
            1454
          
          .
        ","non","non","non"
"15807","CHRISTOPHORUS Vignon","1499","Gradué","  ","Sées","Paris","
          Bachelier en droit canon (Paris) (le 12 août)
          
            1499
          
          .
        ","non","non","non"
"13195","CHRISTOPHORUS Villequin","1430","Maître","  ","","Paris","
          Docteur en théologie (Paris) (le 28 juin)
          
            1432
          
          .
        ","oui","oui","non"
"17826","CHRISTOPHORUS Voghelin","1483","Gradué","  ","Thérouanne","Paris","
          Bachelier ès arts (Paris)
          
            1483
          
          .
        ","non","non","non"
"1652","CHRISTOPHORUS Wenkynhayn","1460","Maître","  ","","Paris","""/Cujus bursa IIII sol., I lib."".","non","non","non"
"19306","CHRISTOPHORUS d'Harcourt","1419","Extérieur","  ","","","","non","oui","non"
"1653","CHRISTOPHORUS de Baden","1490","Extérieur","  ","","","","non","non","non"
"1654","CHRISTOPHORUS de Cancellarii","1492","Maître","Moravie  ","Olomouc","Paris","
          Maître ès arts (Paris)
          
            1492
          
          .
        ","non","non","non"
"16730","CHRISTOPHORUS de Castello","1447","Maître","Bretagne  ","Léon","","
          Maître ès arts (Paris)
          
            1450
          
          .
        ","non","oui","non"
"12667","CHRISTOPHORUS de Coursy","1457","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris) (le 17 mars)
          
            1448
          
          .
        ","oui","oui","non"
"1655","CHRISTOPHORUS de Cugneriis","1385","Maître","  ","","Paris","
          Docteur en théologie (Paris) (août)
          
            1385
          
          .
        ","oui","oui","non"
"15805","CHRISTOPHORUS de Fontenay","1501","Maître","  ","Le Mans","Paris","
          Bachelier en droit canon (Paris) (le 2 février)
          
            1501
          
          .
        ","oui","non","non"
"16732","CHRISTOPHORUS de Languenoez","1449","Maître","Bretagne  ","Quimper","","
          Maître ès arts (Paris)
          
            1449
          
          .
        ","non","non","non"
"1656","CHRISTOPHORUS de Lignono","1369","Maître","Italie Lignano Sabbiadoro Frioul","","Paris","
          Maître en théologie (Paris) (le 6 avril)
          
            1369
          
          .
        ","oui","non","non"
"1657","CHRISTOPHORUS de Mason","1466","Maître","  ","","","
          Maître ès arts (Paris)
          
            1456
          
          ;
        ","non","non","non"
"1658","CHRISTOPHORUS de Perusiis","1281","Maître","  ","","Paris","
          Maître ès arts (Paris)
          
            1281
          
          .
        ","non","oui","non"
"1659","CHRISTOPHORUS de Pontfret","1413","Maître","Écosse  ","Glasgow","Paris","
          Bachelier en décret
          
            1429
          
          .
        ","oui","non","non"
"1660","CHRISTOPHORUS de Ravenello","1350","Suppôt","  ","Beauvais","","","non","oui","non"
"19739","CHRISTOPHORUS de Venis","1334","Étudiant","Italie  ","","Paris","Étudiant ?","non","non","non"
"18957","CLAIUS","1346","Maître","Angleterre  ","","Paris","Maître ès arts (Oxford) ?","non","oui","oui"
"1661","CLAREMBALDUS Chalopin","1458","Maître","  ","","Paris","
          Docteur en théologie (Paris) le 4 mai
          
            1452
          
          .
        ","oui","oui","non"
"17556","CLAREMBALDUS Meignent","1447","Maître","  ","Nevers","Paris","
          Maître ès arts (Paris)
          
            1447
          
          .
        ","non","non","non"
"17827","CLAREMBALDUS Mercatoris","1472","Maître","  ","Laon","Paris","
          Maître ès arts (Paris)
          
            1476
          
          .
        ","non","oui","non"
"17835","CLAREMBALDUS Perronnelli","1390","Étudiant","Picardie  ","Laon","Paris","
          Étudiant en décret (Paris) sur le rotulus de
          Nicolas LE DISEUR
          en
          
            1390
          
          .
        ","oui","non","non"
"1662","CLARICIA de Rothomago","1312","Extérieur","  ","","","","non","non","non"
"17787","CLARINUS de Sedoloco","1335","Maître","  ","Autun","","Maître.","non","non","non"
"19845","CLARISSE","1331","Extérieur","  ","","","","non","oui","non"
"1663","CLARUS Lombardus","1341","Maître","  ","","Paris","
          Maître ès arts
          
            1341
          
          .
        ","non","non","non"
"1664","CLAUDIUS","1498","Extérieur","  ","","Paris","","non","oui","non"
"16733","CLAUDIUS Alberti","1445","Maître","Bretagne  ","Embrun","","
          Maître ès arts (Paris)
          
            1445
          
          .
        ","non","non","non"
"16734","CLAUDIUS Baeti","1450","Gradué","  ","Besançon","","
          Bachelier ès arts (Paris)
          
            1450
          
          .
        ","non","non","non"
"15415","CLAUDIUS Baudonis","1467","Maître","  ","Bourges","Paris","
          Maître en théologie (Paris) (16 septembre)
          
            1471
          
          .
        ","non","oui","non"
"1665","CLAUDIUS Beaufilz","1492","Maître","  ","","Paris","
          Maître en médecine (Paris)
          
            1492
          
          .
        ","non","oui","non"
"1667","CLAUDIUS Begonis","1489","Maître","  ","","Paris","Maître ès arts (Paris).","non","non","non"
"17247","CLAUDIUS Bondours","1464","Maître","  ","","Paris","Maître ?","non","non","non"
"15808","CLAUDIUS Burserii","1448","Gradué","  ","Besançon","Paris","
          Bachelier en droit canon (Paris) (le 19 septembre)
          
            1448
          
          .
        ","non","non","non"
"15809","CLAUDIUS Caigeron","1501","Gradué","France Paris ","","Paris","
          Bachelier en droit canon (Paris) (le 28 septembre)
          
            1501
          
          .
        ","non","non","non"
"18958","CLAUDIUS Celestinus","1450","Incertain","  ","","Paris","","non","non","oui"
"15811","CLAUDIUS Chauveau","1488","Gradué","  ","Poitiers","Paris","
          Bachelier en droit canon (Paris) (le 3 juillet)
          
            1488
          
          .
        ","non","non","non"
"15812","CLAUDIUS Chauvreux","1495","Gradué","France Paris ","","Paris","
          Bachelier en droit canon (Paris) (le 4 septembre)
          
            1495
          
          .
        ","non","non","non"
"15813","CLAUDIUS Faultroy","1446","Maître","Champagne  ","Troyes","Paris","
          Bachelier en droit canon (Paris) (le 26 janvier)
          
            1447
          
          .
        ","oui","oui","non"
"17900","CLAUDIUS Felix","1519","Maître","Champagne  ","Langres","Paris","
          Docteur en théologie
          
            1509
          
          .
        ","oui","oui","oui"
"17829","CLAUDIUS Flourent","1483","Maître","  ","Thérouanne","Paris","
          Maître ès arts (Paris)
          
            1483
          
        ","non","non","non"
"17244","CLAUDIUS Fougerouge","1464","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"17552","CLAUDIUS Girodi","1451","Maître","  ","Tarentaise","","
          Maître ès arts (Paris)
          
            1451
          
          .
        ","non","non","non"
"13197","CLAUDIUS Jacoti","1493","Maître","  ","","Paris","
          Docteur en théologie (Paris) (le 9 septembre)
          
            1492
          
          .
        ","oui","oui","oui"
"15814","CLAUDIUS Jaumart","1497","Suppôt","  ","","","","non","oui","non"
"13114","CLAUDIUS Lailler","1513","Maître","  ","Autun","Paris","
          Bachelier en droit canon (Paris)
          
            1512
          
          .
        ","oui","non","non"
"1666","CLAUDIUS Larget","1493","Étudiant","  ","","Paris","
           Étudiant en médecine (Paris)
          
            
              1492
            
            
              1494
            
          
          .
        ","non","non","non"
"15815","CLAUDIUS Le Vavasseur","1491","Suppôt","  ","","","","non","oui","non"
"12771","CLAUDIUS Lebret","1497","Gradué","  ","","Paris","
          Bachelier en théologie formatus (Paris)
          
            1497
          
          .
        ","oui","non","non"
"18857","CLAUDIUS Lec....","1467","Maître","  ","","Paris","
          Maître ès arts (Paris)
          
            1464
          
          ?
        ","non","non","non"
"17245","CLAUDIUS Mareti","1464","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"18693","CLAUDIUS Mauchelerii","1464","Étudiant","  ","","Paris","
          Étudiant en
          
            1464
          
          ?
        ","non","non","non"
"15816","CLAUDIUS Mauparlier","1487","Gradué","  ","Paris","Paris","
          ?Licencié en droit canon (Paris) (le 14 avril)
          
            1489
          
          .
        ","non","oui","non"
"12677","CLAUDIUS Morelli","1463","Gradué","Orgelet  ","Besançon","Paris","
          Licencié en théologie (Paris) (le 6 février)
          
            1470
          
          .
        ","oui","oui","non"
"17551","CLAUDIUS Moucheti","1456","Gradué","  ","Langres","Paris","
          Bachelier ès arts (Paris)
          
            1456
          
          .
        ","non","non","non"
"15817","CLAUDIUS Panetier","1500","Gradué","  ","Mâcon","Paris","
          Bachelier en droit canon (Paris) (le 2 avril)
          
            1500
          
          .
        ","non","non","non"
"15818","CLAUDIUS Paris","1474","Gradué","  ","Belley","Paris","
          Bachelier en droit canon (Paris)
          
            1474
          
          .
        ","non","oui","non"
"15819","CLAUDIUS Perilot","1511","Maître","France Champagne Troyes","Troyes","Paris","
          Bachelier in utroque jure
          
            1499
          
          .
        ","oui","non","non"
"19673","CLAUDIUS Philipi","1464","Étudiant","  ","","Paris","","non","non","non"
"15820","CLAUDIUS Poculot","1484","Suppôt","  ","","","","non","oui","non"
"15821","CLAUDIUS Pommier","1501","Gradué","  ","Mâcon","Paris","
          Bachelier en droit canon (Paris) (le 18 février)
          
            1501
          
          .
        ","non","non","non"
"15822","CLAUDIUS Randon","1492","Gradué","  ","Sens","Paris","
          Bachelier en droit canon (Paris) (le 24 avril)
          
            1492
          
          .
        ","oui","oui","non"
"15823","CLAUDIUS Rapine","1437","Étudiant","  ","","Paris","
          Étudiant en droit canon (Paris)
          
            1437
          
          .
        ","non","oui","non"
"17243","CLAUDIUS Renbaldi","1464","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"13198","CLAUDIUS Roingnart","1503","Maître","France Bourgogne Poligny","Chalon-sur-Saône","Paris","
          Maître en théologie (Paris) (14 mai)
          
            1498
          
          .
        ","oui","oui","non"
"17550","CLAUDIUS Rougnot","1455","Gradué","  ","Chalon-sur-Saône","Paris","
          Bachelier ès arts (Paris)
          
            1455
          
          .
        ","non","non","non"
"15825","CLAUDIUS Segauld","1487","Gradué","France Béziers ","","Paris","
          Bachelier en droit canon (Paris) (le 11 mai)
          
            1487
          
          .
        ","oui","non","non"
"17549","CLAUDIUS Theobaldi","1455","Gradué","  ","Lyon","Paris","
          Bachelier ès arts (Paris)
          
            1455
          
          .
        ","non","non","non"
"15826","CLAUDIUS Vauberet","1498","Gradué","  ","Lyon","Paris","
          Bachelier en droit canon (Paris) (le 11 août)
          
            1498
          
          .
        ","oui","non","non"
"1669","CLAUDIUS Veron","1499","Incertain","  ","","Paris","
          ?Étudiant en médecine (Paris)
          
            1491
          
          .
        ","non","oui","non"
"15827","CLAUDIUS Wepine","1435","Maître","  ","Autun","Paris","
          Bachelier en droit canon (Paris)
          
            1435
          
          .
        ","non","oui","non"
"15810","CLAUDIUS de Castronovo","1439","Maître","  ","","Paris","
          Licencié en droit canon (Paris) (le 7 avril)
          
            1442
          
          .
        ","oui","oui","non"
"16735","CLAUDIUS de Celeriis","1450","Maître","Bourgogne  ","Troyes Sens","","
          Maître ès arts (Paris)
          
            1454
          
          .
        ","non","non","non"
"16736","CLAUDIUS de Corberon","1455","Gradué","Champagne Troyes ","Troyes","","
          Bachelier ès arts (Paris)
          
            1455
          
          .
        ","non","non","non"
"1670","CLAUDIUS de Hangest","1493","Maître","Amiens  ","Thérouanne","Paris","
          Docteur en droit canon (Paris)
          
            1492
          
          .
        ","oui","oui","non"
"13196","CLAUDIUS de Itinere","1490","Maître","  ","","Paris","
          Docteur en théologie (Paris)
          
            1494
          
          .
        ","oui","oui","non"
"16737","CLAUDIUS de Papia","1451","Maître","  ","Nevers","Paris","
          Maître ès arts (Paris)
          
            1451
          
          .
        ","non","non","non"
"19097","CLAUDIUS de Passelieres","1464","Etudiant","  ","","Paris","","non","non","non"
"15824","CLAUDIUS de Sancto Bartholomeo","1498","Maître","  ","Lyon","Paris","
          Licencié en droit canon (Paris) (le 27 mars)
          
            1499
          
          .
        ","oui","non","non"
"12772","CLAUDIUS de Saxo","1497","Gradué","  ","","Paris","
          Bachelier en théologie formatus (Paris)
          
            1497
          
          .
        ","oui","non","non"
"17548","CLAUDIUS de Violea","1451","Gradué","  ","Genève","Paris","
          Bachelier ès arts (Paris)
          
            1451
          
          .
        ","non","non","non"
"17555","CLEMENS	4","1450","Maître","  ","","Paris","","non","oui","non"
"1684","CLEMENS 1","1268","Incertain","  ","","Paris","
          Magister
          
            1268
          
        ","oui","non","non"
"1686","CLEMENS 2","1280","Extérieur","  ","","","","non","oui","non"
"1683","CLEMENS 3","1282","Incertain","  ","","Paris","","oui","non","non"
"1685","CLEMENS 5","1494","Extérieur","  ","","","","non","oui","non"
"15828","CLEMENS Amici","1418","Maître","Paris  ","","Paris","
          Licencié en droit canon (Paris) (en mars)
          
            1420
          
          .
        ","oui","oui","non"
"19144","CLEMENS Anglicus","1394","Étudiant","  ","Nevers","Paris","
          Étudiant en décret
          
            1394
          
          .
        ","oui","non","non"
"15829","CLEMENS Aubert","1497","Gradué","  ","Autun","Paris","
          Bachelier en droit canon (Paris) (le 11 août)
          
            1497
          
          .
        ","oui","non","non"
"1671","CLEMENS Bolengerii","1403","Incertain","  ","","Paris","Maître en théologie.","oui","non","non"
"1672","CLEMENS Brunacci","1310","Incertain","Italie Florence ","","Paris","","oui","non","non"
"1673","CLEMENS Calati","1369","Maître","  ","","Paris","
          Maître ès arts (Paris) attesté en
          
            1367
          
          .
        ","oui","oui","non"
"1681","CLEMENS Cordati de Podio","1331","Maître","  ","Puy-en-Velay","Paris","
          Étudiant à la Faculté de
          Théologie
          en
          
            1329
          
          .
        ","oui","non","non"
"1674","CLEMENS Fairlie","1481","Gradué","  ","Saint-Andrews","","
          Licencié ès arts (Paris)
          
            1474
          
          .
        ","non","non","non"
"16100","CLEMENS Fitzralph de la Wyke","1288","?Étudiant","Angleterre  ","","Paris","","non","non","non"
"17241","CLEMENS Gadourt","1464","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"17553","CLEMENS Guibert","1451","Suppôt","  ","","Paris","","non","oui","non"
"1687","CLEMENS IV","1251","Incertain","France Saint-Gilles Gard","","Paris","Docteur en droit civil.","oui","oui","oui"
"15467","CLEMENS Juvenis","1400","Étudiant","  ","","Paris","
          Étudiant (Paris)
          
            
              1384
            
            
              1400
            
          
          .
        ","oui","non","non"
"15830","CLEMENS Le Conte","1506","Maître","France Meaux ","Meaux","Paris","
          Bachelier en droit canon (Paris) (le 22 mars)
          
            1499
          
          .
        ","oui","non","non"
"15831","CLEMENS Londa","1489","Maître","  ","Constance","Paris","
          Bachelier en droit canon (Paris) (le 5 février)
          
            1489
          
          .
        ","oui","oui","non"
"17868","CLEMENS Mellot","1403","Étudiant","  ","Le Mans","Paris","
          Étudiant en décret (Paris)
          
            1403
          
          .
        ","oui","non","non"
"17866","CLEMENS Morel","1397","Gradué","Normandie  ","Sées","Paris","
          Bachelier ès arts (Paris)
          
            1394
          
        ","oui","non","non"
"17869","CLEMENS Nazardi","1403","Maître","Picardie  ","Amiens","Paris","
          Maître ès arts (Paris)
          
            1403
          
          .
        ","oui","non","non"
"15832","CLEMENS Othier","1427","Gradué","  ","Tournai","Paris","
          Bachelier en droit canon (Paris) (le 24 décembre)
          
            1426
          
          .
        ","non","non","non"
"1675","CLEMENS Parmentarii","1455","Maître","  ","","Paris","
          Licencié en théologie (Paris) (22 mars)
          
            1460
          
          .
        ","non","oui","non"
"19330","CLEMENS Parvi","1398","Extérieur","  ","","","","oui","non","non"
"1676","CLEMENS Picardi","1379","Gradué","  ","Troyes","Paris","
          Étudiant en théologie (Paris)
          
            1384
          
          .
        ","oui","non","non"
"17817","CLEMENS Ridel","1349","Étudiant","Normandie  ","Rouen","Paris","","oui","non","non"
"1677","CLEMENS Vitrarii","1348","Gradué","  ","","Montpellier","Maître en théologie (Montpellier) ?","oui","oui","non"
"18380","CLEMENS de Anstro","1464","Étudiant","  ","","Paris","","non","non","non"
"1689","CLEMENS de Dunblane","1246","Incertain","Écosse  ","","","Magister.","oui","non","oui"
"1690","CLEMENS de Fauquembergue","1424","Incertain","  ","","Orléans","Licencié en droit canon","oui","oui","oui"
"1679","CLEMENS de Grandimonte","1380","Maître","  ","Tournai","","
          Maître ès arts (Paris)
          
            1367
          
          .
        ","oui","oui","non"
"17865","CLEMENS de Haguenonvilla","1379","Étudiant","Normandie  ","Rouen","Paris","
          Étudiant (Paris) en
          
            1378
          
          .
        ","oui","non","non"
"17554","CLEMENS de Latisserie","1447","Suppôt","  ","","Paris","","non","oui","non"
"1691","CLEMENS de Lovroy","1417","Gradué","  ","","Paris","
          Bachelier en médecine (Paris)
          
            1417
          
          .
        ","non","non","non"
"1688","CLEMENS de Osimo","1274","Extérieur","Italie Marches ","","Paris","","oui","oui","non"
"1680","CLEMENS de Palaciolo","1330","Étudiant","  ","","Paris","
          Étudiant à
          Paris
          .
        ","non","non","non"
"17870","CLEMENS de Pucheviller","1403","Maître","Picardie  ","Amiens","Paris","
          Maître ès arts (Paris)
          
            1403
          
          .
        ","oui","non","non"
"1692","CLEMENS de Puteo","1349","Maître","Picardie  ","Beauvais","Paris","
          Maître ès arts (Paris)
          
            1349
          
          .
        ","oui","non","non"
"1693","CLEMENS de Sancto-Germano","1267","Maître","  ","","Paris","Maître en théologie","oui","oui","non"
"19169","CLEMENS de Sulhiaco","1389","Incertain.","Picardie Soilly ","Soissons","Paris","","oui","oui","non"
"15833","CLEMENS de Veromonte","1418","Gradué","  ","","Paris","
          Bachelier en droit canon (Paris)
          
            1418
          
          .
        ","oui","oui","non"
"1682","CLEMENS de Ymagine","1330","Étudiant","  ","","Paris","
          Étudiant à
          Paris
          .
        ","non","non","non"
"1694","CLEMENTIA de Belvaco","1322","Extérieur","  ","","","","non","oui","non"
"17309","COLARDUS Aucote","1313","Étudiant","  ","","Paris","Étudiant ?","non","non","non"
"19243","COLARDUS Le Fevre","1427","Extérieur","  ","","","","non","non","non"
"17830","COLARDUS Regis","1478","Suppôt","  ","","Paris","","non","oui","non"
"1697","COLARDUS de Leone","1384","Incertain","  ","Liège","Paris","","non","non","non"
"1698","COLARDUS de Loyers","1330","Étudiant","  ","","Paris","","non","non","non"
"1699","COLARDUS de Milliaco","1330","Étudiant","  ","","Paris","
          Étudiant à
          Paris
          .
        ","non","non","non"
"17875","COLESSONUS de Clamengiis","1376","Étudiant","Champagne  ","Châlons-en-Champagne","Paris","
          Étudiant ès arts (Paris) en
          
            1378
          
        ","oui","non","non"
"17872","COLINETUS de Chavigniaco","1392","Étudiant","Champagne  ","Troyes","Paris","
          Étudiant (Paris)
          
            1392
          
        ","oui","non","non"
"1703","COLINUS 1","1321","Suppôt","  ","","Paris","","non","oui","non"
"1704","COLINUS 2","1330","Étudiant ?","  ","","Paris","Étudiant ?","non","non","non"
"19257","COLINUS Barilet","1418","Suppôt","  ","","","","non","oui","non"
"1705","COLINUS Charon","1389","Incertain","  ","","Paris","","non","oui","non"
"1714","COLINUS Corrois","1372","Extérieur","  ","","","","non","oui","non"
"1706","COLINUS Crasini","1330","Étudiant","  ","","Paris","
          Étudiant à
          Paris
          .
        ","non","non","non"
"1707","COLINUS Gondran","1391","Suppôt","  ","","Paris","","oui","oui","non"
"17874","COLINUS Guyon","1386","Étudiant","Normandie  ","Sées","Paris","
          Étudiant (Paris) en
          
            1385
          
        ","oui","non","non"
"1700","COLINUS Hane","1425","Extérieur","  ","","","","non","oui","non"
"19307","COLINUS Hervei","1398","Extérieur","  ","","","","non","oui","non"
"1701","COLINUS Le Barbier","1425","Extérieur","  ","","","","non","oui","non"
"19326","COLINUS Le Breton d'Origny","1427","Étudiant","  ","","Paris","","non","oui","non"
"1708","COLINUS Martelli","1286","Incertain","  ","","Paris","","oui","non","non"
"19762","COLINUS Olabant","1357","Étudiant","Artois  ","Thérouanne","Paris","
          Étudiant à la Faculté des
          Arts
          en
          
            1357
          
          .
        ","non","non","non"
"1709","COLINUS Parvi","1354","Extérieur","  ","","Paris","","non","non","non"
"17547","COLINUS Randouyn","1455","Suppôt","  ","","Paris","","non","oui","non"
"1710","COLINUS Sarrasin","1387","Suppôt ?","  ","","Paris","","non","non","non"
"1711","COLINUS Trenchemer","1316","Suppôt","  ","","Paris","","non","oui","non"
"1702","COLINUS Treuvefer","1425","Extérieur","  ","","","","non","oui","non"
"19373","COLINUS Verjus","1409","Incertain","  ","","Paris","?Étudiant","non","non","non"
"17867","COLINUS Virieti de Bressa","1403","Gradué","Lorraine  ","Toul","Paris","
          Bachelier ès arts (Paris)
          
            1403
          
          .
        ","oui","non","non"
"17873","COLINUS de Bosco","1393","Étudiant","  ","","Paris","
          Étudiant ès arts (Paris)
          
            1393
          
        ","oui","non","non"
"1712","COLINUS de Cadomo","1331","Incertain","  ","","Paris","","oui","non","non"
"1713","COLINUS de Moncornet","1368","Suppôt","  ","","","","non","oui","non"
"1715","COLLORS","1367","Extérieur","  ","","","","non","oui","non"
"1717","COLOMANNUS Cholb de Austria","1400","Maître","Autriche  ","","Vienne","
          Maître ès arts (Paris)
          
            1377
          
          ;
        ","non","oui","non"
"1716","COLOMANNUS de Novavilla","1396","Extérieur","  ","","Vienne","","non","oui","non"
"19313","CONANUS de Kaerengar","1423","Étudiant","Bretagne  ","","Paris","
          Étudiant en droit canon à
          Angers
          
            1425
          
          ;
        ","oui","non","non"
"15311","CONO d'Estavayer","1222","Étudiant","  ","","","","oui","non","oui"
"1718","CONO de Valle Clusa","1330","Étudiant","  ","","Paris","
          Étudiant à
          Paris
          .
        ","non","non","non"
"18344","CONO de Vitriaco","1267","Incertain","Champagne Vitry-en-Perthois ","Châlons-en-Champagne","","Magister, mais on ignore le lieu de ses études.","oui","non","non"
"1803","CONRADUS 1","1313","Étudiant","Alsace Strasbourg ","Strasbourg","Paris","Étudiant ?","oui","non","non"
"19873","CONRADUS 2","1313","Étudiant","  ","","Paris","Étudiant ?","oui","non","non"
"1802","CONRADUS 3","1333","Suppôt","  ","","Paris","","non","oui","non"
"1720","CONRADUS 4","1350","Incertain","Suède  ","","Paris","?Maître ès arts (P.).","oui","non","oui"
"1839","CONRADUS Almanni","1355","Suppôt","  ","","Paris","","non","oui","non"
"1734","CONRADUS Arnhem","1405","Maître","Pays-Bas Arnhem ","Utrecht","Paris","Maître ès arts.","non","oui","non"
"1735","CONRADUS Arnulphi","1350","Suppôt","  ","","Paris","","non","oui","non"
"1736","CONRADUS Bittenfelder","1487","Gradué","Allemagne Fayhingen ","Spire","Paris","
          Bachelier ès arts (Paris)
          
            1487
          
          .
        ","non","non","non"
"18088","CONRADUS Bons","1466","Maître","Allemagne Baden Argovie","Constance","Paris","
          Maître ès arts (Paris)
          
            
              1455
            
            
              1456
            
          
          .
        ","non","non","non"
"1737","CONRADUS Bragkenheyn","1414","Maître","Allemagne  ","Spire","Paris","
          Maître ès arts (Paris)
          
            1416
          
          .
        ","oui","non","non"
"1738","CONRADUS Conradi de Swecia","1348","Maître","Suède  ","Åbo","Paris","
          Maître ès arts(Paris),
          
            1347
          
          .
        ","oui","oui","non"
"1739","CONRADUS Cumerlin","1461","Gradué","Allemagne  ","Constance","Paris","
          Licencié ès arts (Paris)
          
            1461
          
          ;
        ","non","non","non"
"1721","CONRADUS Farczch de Pottensteyn","1408","Gradué","Allemagne Pottenstein ","","Paris","
          Bachelier ès arts (Paris)
          
            1408
          
          ;
        ","non","non","non"
"1782","CONRADUS Gigas de Ezzelinghen","1347","Gradué","Allemagne Esslingen ","","Paris","
          Bachelier ès arts (Paris)
          
            1347
          
          ;
        ","non","non","non"
